;Fecha;0;1;2;3;4
4;2018-04-16 12:45:00;39.0;39.0;39.0;39.0;39.0
5;2018-04-16 13:00:00;39.0;39.0;39.0;39.0;39.0
6;2018-04-16 13:15:00;39.0;39.0;39.0;39.0;39.0
7;2018-04-16 13:30:00;39.0;39.0;39.0;39.0;39.0
8;2018-04-16 13:45:00;39.0;39.0;39.0;39.0;39.0728476821
9;2018-04-16 15:00:00;39.0;39.0;39.0;39.0728476821;37.0871559633
10;2018-04-16 15:15:00;39.0;39.0;39.0728476821;37.0871559633;37.0580645161
11;2018-04-16 15:30:00;39.0;39.0728476821;37.0871559633;37.0580645161;37.2413793103
12;2018-04-16 15:45:00;39.0728476821;37.0871559633;37.0580645161;37.2413793103;37.3202614379
13;2018-04-16 16:00:00;37.0871559633;37.0580645161;37.2413793103;37.3202614379;37.4946236559
14;2018-04-16 16:15:00;37.0580645161;37.2413793103;37.3202614379;37.4946236559;37.5304347826
15;2018-04-16 16:30:00;37.2413793103;37.3202614379;37.4946236559;37.5304347826;37.5596529284
16;2018-04-16 16:45:00;37.3202614379;37.4946236559;37.5304347826;37.5596529284;37.4326086957
17;2018-04-16 17:00:00;37.4946236559;37.5304347826;37.5596529284;37.4326086957;37.5075268817
18;2018-04-16 17:15:00;37.5304347826;37.5596529284;37.4326086957;37.5075268817;37.5553145336
19;2018-04-16 17:30:00;37.5596529284;37.4326086957;37.5075268817;37.5553145336;37.4543478261
20;2018-04-16 17:45:00;37.4326086957;37.5075268817;37.5553145336;37.4543478261;37.4413043478
21;2018-04-16 18:00:00;37.5075268817;37.5553145336;37.4543478261;37.4413043478;37.4623655914
22;2018-04-16 18:15:00;37.5553145336;37.4543478261;37.4413043478;37.4623655914;37.3638344227
23;2018-04-16 18:30:00;37.4543478261;37.4413043478;37.4623655914;37.3638344227;37.6052060738
24;2018-04-16 18:45:00;37.4413043478;37.4623655914;37.3638344227;37.6052060738;37.3652173913
25;2018-04-16 19:00:00;37.4623655914;37.3638344227;37.6052060738;37.3652173913;37.623655914
26;2018-04-16 19:15:00;37.3638344227;37.6052060738;37.3652173913;37.623655914;37.1288209607
27;2018-04-16 19:30:00;37.6052060738;37.3652173913;37.623655914;37.1288209607;37.0480349345
28;2018-04-16 19:45:00;37.3652173913;37.623655914;37.1288209607;37.0480349345;37.1612200436
29;2018-04-16 20:00:00;37.623655914;37.1288209607;37.0480349345;37.1612200436;37.4224137931
30;2018-04-16 20:15:00;37.1288209607;37.0480349345;37.1612200436;37.4224137931;37.2440087146
31;2018-04-16 20:30:00;37.0480349345;37.1612200436;37.4224137931;37.2440087146;37.2
32;2018-04-16 20:45:00;37.1612200436;37.4224137931;37.2440087146;37.2;37.232967033
33;2018-04-16 21:00:00;37.4224137931;37.2440087146;37.2;37.232967033;37.3122270742
34;2018-04-16 21:15:00;37.2440087146;37.2;37.232967033;37.3122270742;37.0263736264
35;2018-04-16 21:30:00;37.2;37.232967033;37.3122270742;37.0263736264;37.1916299559
36;2018-04-16 21:45:00;37.232967033;37.3122270742;37.0263736264;37.1916299559;37.4065934066
37;2018-04-16 22:00:00;37.3122270742;37.0263736264;37.1916299559;37.4065934066;37.364628821
38;2018-04-16 22:15:00;37.0263736264;37.1916299559;37.4065934066;37.364628821;37.2769230769
39;2018-04-16 22:30:00;37.1916299559;37.4065934066;37.364628821;37.2769230769;37.1475770925
40;2018-04-16 22:45:00;37.4065934066;37.364628821;37.2769230769;37.1475770925;37.556043956
41;2018-04-16 23:00:00;37.364628821;37.2769230769;37.1475770925;37.556043956;37.4008714597
42;2018-04-16 23:15:00;37.2769230769;37.1475770925;37.556043956;37.4008714597;37.0813186813
43;2018-04-16 23:30:00;37.1475770925;37.556043956;37.4008714597;37.0813186813;37.2885462555
44;2018-04-16 23:45:00;37.556043956;37.4008714597;37.0813186813;37.2885462555;37.201754386
45;2018-04-17 00:00:00;37.4008714597;37.0813186813;37.2885462555;37.201754386;37.2489177489
46;2018-04-17 00:15:00;37.0813186813;37.2885462555;37.201754386;37.2489177489;37.3826086957
47;2018-04-17 00:30:00;37.2885462555;37.201754386;37.2489177489;37.3826086957;37.4705882353
48;2018-04-17 00:45:00;37.201754386;37.2489177489;37.3826086957;37.4705882353;37.4260869565
49;2018-04-17 01:00:00;37.2489177489;37.3826086957;37.4705882353;37.4260869565;37.6021505376
