;Fecha;0;1;2;3;4
4;2018-04-16 12:45:00;21.27;21.27;21.27;21.27;21.1973127753
5;2018-04-16 13:00:00;21.27;21.27;21.27;21.1973127753;21.27
6;2018-04-16 13:15:00;21.27;21.27;21.1973127753;21.27;21.27
7;2018-04-16 13:30:00;21.27;21.1973127753;21.27;21.27;21.27
8;2018-04-16 13:45:00;21.1973127753;21.27;21.27;21.27;21.5673509934
9;2018-04-16 15:00:00;21.27;21.27;21.27;21.5673509934;24.4267431193
10;2018-04-16 15:15:00;21.27;21.27;21.5673509934;24.4267431193;24.4578709677
11;2018-04-16 15:30:00;21.27;21.5673509934;24.4267431193;24.4578709677;24.2617241379
12;2018-04-16 15:45:00;21.5673509934;24.4267431193;24.4578709677;24.2617241379;24.1773202614
13;2018-04-16 16:00:00;24.4267431193;24.4578709677;24.2617241379;24.1773202614;23.9931182796
14;2018-04-16 16:15:00;24.4578709677;24.2617241379;24.1773202614;23.9931182796;23.9524347826
15;2018-04-16 16:30:00;24.2617241379;24.1773202614;23.9931182796;23.9524347826;23.9211713666
16;2018-04-16 16:45:00;24.1773202614;23.9931182796;23.9524347826;23.9211713666;24.0571086957
17;2018-04-16 17:00:00;23.9931182796;23.9524347826;23.9211713666;24.0571086957;23.9769462366
18;2018-04-16 17:15:00;23.9524347826;23.9211713666;24.0571086957;23.9769462366;23.925813449
19;2018-04-16 17:30:00;23.9211713666;24.0571086957;23.9769462366;23.925813449;24.0338478261
20;2018-04-16 17:45:00;24.0571086957;23.9769462366;23.925813449;24.0338478261;24.0525869565
21;2018-04-16 18:00:00;23.9769462366;23.925813449;24.0338478261;24.0525869565;24.0252688172
22;2018-04-16 18:15:00;23.925813449;24.0338478261;24.0525869565;24.0252688172;24.1330936819
23;2018-04-16 18:30:00;24.0338478261;24.0525869565;24.0252688172;24.1330936819;23.8748156182
24;2018-04-16 18:45:00;24.0525869565;24.0252688172;24.1330936819;23.8748156182;24.1292173913
25;2018-04-16 19:00:00;24.0252688172;24.1330936819;23.8748156182;24.1292173913;23.8503225806
26;2018-04-16 19:15:00;24.1330936819;23.8748156182;24.1292173913;23.8503225806;24.3821615721
27;2018-04-16 19:30:00;23.8748156182;24.1292173913;23.8503225806;24.3821615721;24.4686026201
28;2018-04-16 19:45:00;24.1292173913;23.8503225806;24.3821615721;24.4686026201;24.3474945534
29;2018-04-16 20:00:00;23.8503225806;24.3821615721;24.4686026201;24.3474945534;24.0656465517
30;2018-04-16 20:15:00;24.3821615721;24.4686026201;24.3474945534;24.0656465517;24.2589106754
31;2018-04-16 20:30:00;24.4686026201;24.3474945534;24.0656465517;24.2589106754;24.306
32;2018-04-16 20:45:00;24.3474945534;24.0656465517;24.2589106754;24.306;24.2707252747
33;2018-04-16 21:00:00;24.0656465517;24.2589106754;24.306;24.2707252747;24.1835152838
34;2018-04-16 21:15:00;24.2589106754;24.306;24.2707252747;24.1835152838;24.4917802198
35;2018-04-16 21:30:00;24.306;24.2707252747;24.1835152838;24.4917802198;24.3149559471
36;2018-04-16 21:45:00;24.2707252747;24.1835152838;24.4917802198;24.3149559471;24.0849450549
37;2018-04-16 22:00:00;24.1835152838;24.4917802198;24.3149559471;24.0849450549;24.1298471616
38;2018-04-16 22:15:00;24.4917802198;24.3149559471;24.0849450549;24.1298471616;24.2261098901
39;2018-04-16 22:30:00;24.3149559471;24.0849450549;24.1298471616;24.2261098901;24.362092511
40;2018-04-16 22:45:00;24.0849450549;24.1298471616;24.2261098901;24.362092511;23.925032967
41;2018-04-16 23:00:00;24.1298471616;24.2261098901;24.362092511;23.925032967;24.0934640523
42;2018-04-16 23:15:00;24.2261098901;24.362092511;23.925032967;24.0934640523;24.432989011
43;2018-04-16 23:30:00;24.362092511;23.925032967;24.0934640523;24.432989011;24.2112555066
44;2018-04-16 23:45:00;23.925032967;24.0934640523;24.432989011;24.2112555066;24.304122807
45;2018-04-17 00:00:00;24.0934640523;24.432989011;24.2112555066;24.304122807;24.256038961
46;2018-04-17 00:15:00;24.432989011;24.2112555066;24.304122807;24.256038961;24.1153913043
47;2018-04-17 00:30:00;24.2112555066;24.304122807;24.256038961;24.1153913043;24.0164705882
48;2018-04-17 00:45:00;24.304122807;24.256038961;24.1153913043;24.0164705882;24.0640869565
49;2018-04-17 01:00:00;24.256038961;24.1153913043;24.0164705882;24.0640869565;23.8756989247
50;2018-04-17 01:15:00;24.1153913043;24.0164705882;24.0640869565;23.8756989247;24.07708061
51;2018-04-17 01:30:00;24.0164705882;24.0640869565;23.8756989247;24.07708061;24.377489083
52;2018-04-17 01:45:00;24.0640869565;23.8756989247;24.07708061;24.377489083;24.4427352298
53;2018-04-17 02:00:00;23.8756989247;24.07708061;24.377489083;24.4427352298;24.32587473
54;2018-04-17 02:15:00;24.07708061;24.377489083;24.4427352298;24.32587473;24.5176586433
55;2018-04-17 02:30:00;24.377489083;24.4427352298;24.32587473;24.5176586433;24.4709388646
56;2018-04-17 02:45:00;24.4427352298;24.32587473;24.5176586433;24.4709388646;24.4474179431
57;2018-04-17 03:00:00;24.32587473;24.5176586433;24.4709388646;24.4474179431;24.5061038961
58;2018-04-17 03:15:00;24.5176586433;24.4709388646;24.4474179431;24.5061038961;24.3611353712
59;2018-04-17 03:30:00;24.4709388646;24.4474179431;24.5061038961;24.3611353712;24.4029321663
60;2018-04-17 03:45:00;24.4474179431;24.5061038961;24.3611353712;24.4029321663;24.5082932166
61;2018-04-17 04:00:00;24.5061038961;24.3611353712;24.4029321663;24.5082932166;24.2611663067
